HS_KEY,세번2단위품명,세번4단위품명,세번6단위품명,세번10단위품명,hs_한글품목명,hs_영문품목명,data_source,final_combined_text
9015400000,"제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",토지측량기기(사진측량용을 포함한다)ㆍ수로측량기기ㆍ해양측량기기ㆍ수리계측기기ㆍ기상관측기기ㆍ지구물리학용 기기[컴퍼스(compass)는 제외한다]ㆍ거리측정기,,사진측량기기,사진측량기기,Photogrammetrical surveying instruments and appliances,hsk_with_hs,"제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품 제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품 토지측량기기(사진측량용을 포함한다)ㆍ수로측량기기ㆍ해양측량기기ㆍ수리계측기기ㆍ기상관측기기ㆍ지구물리학용 기기[컴퍼스(compass)는 제외한다]ㆍ거리측정기 토지측량기기(사진측량용을 포함한다)ㆍ수로측량기기ㆍ해양측량기기ㆍ수리계측기기ㆍ기상관측기기ㆍ지구물리학용 기기[컴퍼스(compass)는 제외한다]ㆍ거리측정기 사진측량기기 사진측량기기 사진측량기기 사진측량기기 3.자본재 나.기계류 5)정밀기계 5)정밀기계 -기타 정밀기계 -기타 정밀기계 (기타 정밀기계) (기타 정밀기계) (기타 정밀기계) 3. 자본재 가. 기계류와 정밀기기 - 정밀기기 (측정시험기) - 정밀기기 사진측량기기 사진측량기기 사진측량기기 Photogrammetrical surveying instruments and appliances Photogrammetrical surveying instruments and appliances (기타 정밀기계)"
9015801000,"제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",토지측량기기(사진측량용을 포함한다)ㆍ수로측량기기ㆍ해양측량기기ㆍ수리계측기기ㆍ기상관측기기ㆍ지구물리학용 기기[컴퍼스(compass)는 제외한다]ㆍ거리측정기,그 밖의 기기,토지 측량용,토지 측량용,For use in the field.,hsk_with_hs,"제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품 제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품 토지측량기기(사진측량용을 포함한다)ㆍ수로측량기기ㆍ해양측량기기ㆍ수리계측기기ㆍ기상관측기기ㆍ지구물리학용 기기[컴퍼스(compass)는 제외한다]ㆍ거리측정기 토지측량기기(사진측량용을 포함한다)ㆍ수로측량기기ㆍ해양측량기기ㆍ수리계측기기ㆍ기상관측기기ㆍ지구물리학용 기기[컴퍼스(compass)는 제외한다]ㆍ거리측정기 그 밖의 기기 그 밖의 기기 그 밖의 기기 토지 측량용 토지 측량용 토지 측량용 토지 측량용 3.자본재 나.기계류 5)정밀기계 5)정밀기계 -기타 정밀기계 -기타 정밀기계 (기타 정밀기계) (기타 정밀기계) (기타 정밀기계) 3. 자본재 가. 기계류와 정밀기기 - 정밀기기 (측정시험기) - 정밀기기 토지 측량용 토지 측량용 토지 측량용 For use in the field. For use in the field. (기타 정밀기계)"
9015802000,"제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",토지측량기기(사진측량용을 포함한다)ㆍ수로측량기기ㆍ해양측량기기ㆍ수리계측기기ㆍ기상관측기기ㆍ지구물리학용 기기[컴퍼스(compass)는 제외한다]ㆍ거리측정기,그 밖의 기기,수로 측량용,수로 측량용,For hydrographic use,hsk_with_hs,"제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품 제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품 토지측량기기(사진측량용을 포함한다)ㆍ수로측량기기ㆍ해양측량기기ㆍ수리계측기기ㆍ기상관측기기ㆍ지구물리학용 기기[컴퍼스(compass)는 제외한다]ㆍ거리측정기 토지측량기기(사진측량용을 포함한다)ㆍ수로측량기기ㆍ해양측량기기ㆍ수리계측기기ㆍ기상관측기기ㆍ지구물리학용 기기[컴퍼스(compass)는 제외한다]ㆍ거리측정기 그 밖의 기기 그 밖의 기기 그 밖의 기기 수로 측량용 수로 측량용 수로 측량용 수로 측량용 3.자본재 나.기계류 5)정밀기계 5)정밀기계 -기타 정밀기계 -기타 정밀기계 (기타 정밀기계) (기타 정밀기계) (기타 정밀기계) 3. 자본재 가. 기계류와 정밀기기 - 정밀기기 (측정시험기) - 정밀기기 수로 측량용 수로 측량용 수로 측량용 For hydrographic use For hydrographic use (기타 정밀기계)"
9015803000,"제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",토지측량기기(사진측량용을 포함한다)ㆍ수로측량기기ㆍ해양측량기기ㆍ수리계측기기ㆍ기상관측기기ㆍ지구물리학용 기기[컴퍼스(compass)는 제외한다]ㆍ거리측정기,그 밖의 기기,해양 측량용,해양 측량용,For oceanographic use,hsk_with_hs,"제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품 제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품 토지측량기기(사진측량용을 포함한다)ㆍ수로측량기기ㆍ해양측량기기ㆍ수리계측기기ㆍ기상관측기기ㆍ지구물리학용 기기[컴퍼스(compass)는 제외한다]ㆍ거리측정기 토지측량기기(사진측량용을 포함한다)ㆍ수로측량기기ㆍ해양측량기기ㆍ수리계측기기ㆍ기상관측기기ㆍ지구물리학용 기기[컴퍼스(compass)는 제외한다]ㆍ거리측정기 그 밖의 기기 그 밖의 기기 그 밖의 기기 해양 측량용 해양 측량용 해양 측량용 해양 측량용 3.자본재 나.기계류 5)정밀기계 5)정밀기계 -기타 정밀기계 -기타 정밀기계 (기타 정밀기계) (기타 정밀기계) (기타 정밀기계) 3. 자본재 가. 기계류와 정밀기기 - 정밀기기 (측정시험기) - 정밀기기 해양 측량용 해양 측량용 해양 측량용 For oceanographic use For oceanographic use (기타 정밀기계)"
9015804000,"제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",토지측량기기(사진측량용을 포함한다)ㆍ수로측량기기ㆍ해양측량기기ㆍ수리계측기기ㆍ기상관측기기ㆍ지구물리학용 기기[컴퍼스(compass)는 제외한다]ㆍ거리측정기,그 밖의 기기,수리 계측용,수리 계측용,For hydrological use,hsk_with_hs,"제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품 제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품 토지측량기기(사진측량용을 포함한다)ㆍ수로측량기기ㆍ해양측량기기ㆍ수리계측기기ㆍ기상관측기기ㆍ지구물리학용 기기[컴퍼스(compass)는 제외한다]ㆍ거리측정기 토지측량기기(사진측량용을 포함한다)ㆍ수로측량기기ㆍ해양측량기기ㆍ수리계측기기ㆍ기상관측기기ㆍ지구물리학용 기기[컴퍼스(compass)는 제외한다]ㆍ거리측정기 그 밖의 기기 그 밖의 기기 그 밖의 기기 수리 계측용 수리 계측용 수리 계측용 수리 계측용 3.자본재 나.기계류 5)정밀기계 5)정밀기계 -기타 정밀기계 -기타 정밀기계 (기타 정밀기계) (기타 정밀기계) (기타 정밀기계) 3. 자본재 가. 기계류와 정밀기기 - 정밀기기 (측정시험기) - 정밀기기 수리 계측용 수리 계측용 수리 계측용 For hydrological use For hydrological use (기타 정밀기계)"
9015805000,"제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",토지측량기기(사진측량용을 포함한다)ㆍ수로측량기기ㆍ해양측량기기ㆍ수리계측기기ㆍ기상관측기기ㆍ지구물리학용 기기[컴퍼스(compass)는 제외한다]ㆍ거리측정기,그 밖의 기기,기상 관측용,기상 관측용,For meteorological use,hsk_with_hs,"제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품 제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품 토지측량기기(사진측량용을 포함한다)ㆍ수로측량기기ㆍ해양측량기기ㆍ수리계측기기ㆍ기상관측기기ㆍ지구물리학용 기기[컴퍼스(compass)는 제외한다]ㆍ거리측정기 토지측량기기(사진측량용을 포함한다)ㆍ수로측량기기ㆍ해양측량기기ㆍ수리계측기기ㆍ기상관측기기ㆍ지구물리학용 기기[컴퍼스(compass)는 제외한다]ㆍ거리측정기 그 밖의 기기 그 밖의 기기 그 밖의 기기 기상 관측용 기상 관측용 기상 관측용 기상 관측용 3.자본재 나.기계류 5)정밀기계 5)정밀기계 -기타 정밀기계 -기타 정밀기계 (기타 정밀기계) (기타 정밀기계) (기타 정밀기계) 3. 자본재 가. 기계류와 정밀기기 - 정밀기기 (측정시험기) - 정밀기기 기상 관측용 기상 관측용 기상 관측용 For meteorological use For meteorological use (기타 정밀기계)"
9015809000,"제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",토지측량기기(사진측량용을 포함한다)ㆍ수로측량기기ㆍ해양측량기기ㆍ수리계측기기ㆍ기상관측기기ㆍ지구물리학용 기기[컴퍼스(compass)는 제외한다]ㆍ거리측정기,그 밖의 기기,기타,기타,Other,hsk_with_hs,"제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품 제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품 토지측량기기(사진측량용을 포함한다)ㆍ수로측량기기ㆍ해양측량기기ㆍ수리계측기기ㆍ기상관측기기ㆍ지구물리학용 기기[컴퍼스(compass)는 제외한다]ㆍ거리측정기 토지측량기기(사진측량용을 포함한다)ㆍ수로측량기기ㆍ해양측량기기ㆍ수리계측기기ㆍ기상관측기기ㆍ지구물리학용 기기[컴퍼스(compass)는 제외한다]ㆍ거리측정기 그 밖의 기기 그 밖의 기기 그 밖의 기기 기타 기타 기타 기타 3.자본재 나.기계류 5)정밀기계 5)정밀기계 -기타 정밀기계 -기타 정밀기계 (기타 정밀기계) (기타 정밀기계) (기타 정밀기계) 3. 자본재 가. 기계류와 정밀기기 - 정밀기기 (측정시험기) - 정밀기기 기타 기타 기타 Other Other (기타 정밀기계)"
9015900000,"제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",토지측량기기(사진측량용을 포함한다)ㆍ수로측량기기ㆍ해양측량기기ㆍ수리계측기기ㆍ기상관측기기ㆍ지구물리학용 기기[컴퍼스(compass)는 제외한다]ㆍ거리측정기,,부분품과 부속품,부분품과 부속품,Parts and accessories,hsk_with_hs,"제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품 제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품 토지측량기기(사진측량용을 포함한다)ㆍ수로측량기기ㆍ해양측량기기ㆍ수리계측기기ㆍ기상관측기기ㆍ지구물리학용 기기[컴퍼스(compass)는 제외한다]ㆍ거리측정기 토지측량기기(사진측량용을 포함한다)ㆍ수로측량기기ㆍ해양측량기기ㆍ수리계측기기ㆍ기상관측기기ㆍ지구물리학용 기기[컴퍼스(compass)는 제외한다]ㆍ거리측정기 부분품과 부속품 부분품과 부속품 부분품과 부속품 부분품과 부속품 3.자본재 나.기계류 5)정밀기계 5)정밀기계 -기타 정밀기계 -기타 정밀기계 (기타 정밀기계 부품) (기타 정밀기계 부품) (기타 정밀기계 부품) 3. 자본재 가. 기계류와 정밀기기 - 정밀기기 (측정시험기) - 정밀기기 부분품과 부속품 부분품과 부속품 부분품과 부속품 Parts and accessories Parts and accessories (기타 정밀기계 부품)"
9016001000,"제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",감량(感量) 50밀리그램 이하인 저울(추가 있는지에 상관없다),,직시식,직시식,Direct reading balances,hsk_with_hs,"제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품 제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품 감량(感量) 50밀리그램 이하인 저울(추가 있는지에 상관없다) 감량(感量) 50밀리그램 이하인 저울(추가 있는지에 상관없다) 직시식 직시식 직시식 직시식 3.자본재 나.기계류 5)정밀기계 5)정밀기계 -계측기 -계측기 (중량계) (중량계) (중량계) 3. 자본재 가. 기계류와 정밀기기 - 정밀기기 (측정시험기) - 정밀기기 직시식 직시식 직시식 Direct reading balances Direct reading balances (중량계)"
9016002000,"제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",감량(感量) 50밀리그램 이하인 저울(추가 있는지에 상관없다),,전자식,전자식,Electronic balances,hsk_with_hs,"제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품 제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품 감량(感量) 50밀리그램 이하인 저울(추가 있는지에 상관없다) 감량(感量) 50밀리그램 이하인 저울(추가 있는지에 상관없다) 전자식 전자식 전자식 전자식 3.자본재 나.기계류 5)정밀기계 5)정밀기계 -계측기 -계측기 (중량계) (중량계) (중량계) 3. 자본재 가. 기계류와 정밀기기 - 정밀기기 (측정시험기) - 정밀기기 전자식 전자식 전자식 Electronic balances Electronic balances (중량계)"
9016008000,"제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",감량(感量) 50밀리그램 이하인 저울(추가 있는지에 상관없다),,기타,기타,Other,hsk_with_hs,"제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품 제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품 감량(感量) 50밀리그램 이하인 저울(추가 있는지에 상관없다) 감량(感量) 50밀리그램 이하인 저울(추가 있는지에 상관없다) 기타 기타 기타 기타 3.자본재 나.기계류 5)정밀기계 5)정밀기계 -계측기 -계측기 (중량계) (중량계) (중량계) 3. 자본재 가. 기계류와 정밀기기 - 정밀기기 (측정시험기) - 정밀기기 기타 기타 기타 Other Other (중량계)"
9016009000,"제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",감량(感量) 50밀리그램 이하인 저울(추가 있는지에 상관없다),,부분품과 부속품,부분품과 부속품,Parts or accessories,hsk_with_hs,"제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품 제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품 감량(感量) 50밀리그램 이하인 저울(추가 있는지에 상관없다) 감량(感量) 50밀리그램 이하인 저울(추가 있는지에 상관없다) 부분품과 부속품 부분품과 부속품 부분품과 부속품 부분품과 부속품 3.자본재 나.기계류 5)정밀기계 5)정밀기계 -계측기 -계측기 (계측기 부품) (계측기 부품) (계측기 부품) 3. 자본재 가. 기계류와 정밀기기 - 정밀기기 (측정시험기) - 정밀기기 부분품과 부속품 부분품과 부속품 부분품과 부속품 Parts or accessories Parts or accessories (계측기 부품)"
9017101000,"제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품","제도용구ㆍ설계용구ㆍ계산용구(예: 제도기ㆍ축소확대기ㆍ분도기ㆍ제도세트ㆍ계산척ㆍ계산반), 수지식 길이 측정용구[예: 곧은 자와 줄자ㆍ마이크로미터ㆍ캘리퍼스(callipers)](이 류에 따로 분류되지 않은 것으로 한정한다)",제도판을 갖춘 제도기(자동식인지에 상관없다),플로터,플로터,Plotters,hsk_with_hs,"제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품 제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품 제도용구ㆍ설계용구ㆍ계산용구(예: 제도기ㆍ축소확대기ㆍ분도기ㆍ제도세트ㆍ계산척ㆍ계산반), 수지식 길이 측정용구[예: 곧은 자와 줄자ㆍ마이크로미터ㆍ캘리퍼스(callipers)](이 류에 따로 분류되지 않은 것으로 한정한다) 제도용구ㆍ설계용구ㆍ계산용구(예: 제도기ㆍ축소확대기ㆍ분도기ㆍ제도세트ㆍ계산척ㆍ계산반), 수지식 길이 측정용구[예: 곧은 자와 줄자ㆍ마이크로미터ㆍ캘리퍼스(callipers)](이 류에 따로 분류되지 않은 것으로 한정한다) 제도판을 갖춘 제도기(자동식인지에 상관없다) 제도판을 갖춘 제도기(자동식인지에 상관없다) 제도판을 갖춘 제도기(자동식인지에 상관없다) 플로터 플로터 플로터 플로터 3.자본재 나.기계류 5)정밀기계 5)정밀기계 -기타 정밀기계 -기타 정밀기계 (기타 정밀기계) (기타 정밀기계) (기타 정밀기계) 3. 자본재 가. 기계류와 정밀기기 - 정밀기기 (기 타) - 정밀기기 플로터 플로터 플로터 Plotters Plotters (기타 정밀기계)"
9017109000,"제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품","제도용구ㆍ설계용구ㆍ계산용구(예: 제도기ㆍ축소확대기ㆍ분도기ㆍ제도세트ㆍ계산척ㆍ계산반), 수지식 길이 측정용구[예: 곧은 자와 줄자ㆍ마이크로미터ㆍ캘리퍼스(callipers)](이 류에 따로 분류되지 않은 것으로 한정한다)",제도판을 갖춘 제도기(자동식인지에 상관없다),기타,기타,Other,hsk_with_hs,"제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품 제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품 제도용구ㆍ설계용구ㆍ계산용구(예: 제도기ㆍ축소확대기ㆍ분도기ㆍ제도세트ㆍ계산척ㆍ계산반), 수지식 길이 측정용구[예: 곧은 자와 줄자ㆍ마이크로미터ㆍ캘리퍼스(callipers)](이 류에 따로 분류되지 않은 것으로 한정한다) 제도용구ㆍ설계용구ㆍ계산용구(예: 제도기ㆍ축소확대기ㆍ분도기ㆍ제도세트ㆍ계산척ㆍ계산반), 수지식 길이 측정용구[예: 곧은 자와 줄자ㆍ마이크로미터ㆍ캘리퍼스(callipers)](이 류에 따로 분류되지 않은 것으로 한정한다) 제도판을 갖춘 제도기(자동식인지에 상관없다) 제도판을 갖춘 제도기(자동식인지에 상관없다) 제도판을 갖춘 제도기(자동식인지에 상관없다) 기타 기타 기타 기타 3.자본재 나.기계류 5)정밀기계 5)정밀기계 -기타 정밀기계 -기타 정밀기계 (기타 정밀기계) (기타 정밀기계) (기타 정밀기계) 3. 자본재 가. 기계류와 정밀기기 - 정밀기기 (기 타) - 정밀기기 기타 기타 기타 Other Other (기타 정밀기계)"
9017201010,"제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품","제도용구ㆍ설계용구ㆍ계산용구(예: 제도기ㆍ축소확대기ㆍ분도기ㆍ제도세트ㆍ계산척ㆍ계산반), 수지식 길이 측정용구[예: 곧은 자와 줄자ㆍ마이크로미터ㆍ캘리퍼스(callipers)](이 류에 따로 분류되지 않은 것으로 한정한다)",그 밖의 제도용구ㆍ설계용구ㆍ계산용구,플로터,플로터,Plotters,hsk_with_hs,"제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품 제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품 제도용구ㆍ설계용구ㆍ계산용구(예: 제도기ㆍ축소확대기ㆍ분도기ㆍ제도세트ㆍ계산척ㆍ계산반), 수지식 길이 측정용구[예: 곧은 자와 줄자ㆍ마이크로미터ㆍ캘리퍼스(callipers)](이 류에 따로 분류되지 않은 것으로 한정한다) 제도용구ㆍ설계용구ㆍ계산용구(예: 제도기ㆍ축소확대기ㆍ분도기ㆍ제도세트ㆍ계산척ㆍ계산반), 수지식 길이 측정용구[예: 곧은 자와 줄자ㆍ마이크로미터ㆍ캘리퍼스(callipers)](이 류에 따로 분류되지 않은 것으로 한정한다) 그 밖의 제도용구ㆍ설계용구ㆍ계산용구 그 밖의 제도용구ㆍ설계용구ㆍ계산용구 그 밖의 제도용구ㆍ설계용구ㆍ계산용구 플로터 플로터 플로터 플로터 3.자본재 나.기계류 5)정밀기계 5)정밀기계 -기타 정밀기계 -기타 정밀기계 (기타 정밀기계) (기타 정밀기계) (기타 정밀기계) 3. 자본재 가. 기계류와 정밀기기 - 정밀기기 (기 타) - 정밀기기 플로터 플로터 플로터 Plotters Plotters (기타 정밀기계)"
9017201090,"제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품","제도용구ㆍ설계용구ㆍ계산용구(예: 제도기ㆍ축소확대기ㆍ분도기ㆍ제도세트ㆍ계산척ㆍ계산반), 수지식 길이 측정용구[예: 곧은 자와 줄자ㆍ마이크로미터ㆍ캘리퍼스(callipers)](이 류에 따로 분류되지 않은 것으로 한정한다)",그 밖의 제도용구ㆍ설계용구ㆍ계산용구,기타,기타,Other,hsk_with_hs_with_std,"제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품 제90류 광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품 제도용구ㆍ설계용구ㆍ계산용구(예: 제도기ㆍ축소확대기ㆍ분도기ㆍ제도세트ㆍ계산척ㆍ계산반), 수지식 길이 측정용구[예: 곧은 자와 줄자ㆍ마이크로미터ㆍ캘리퍼스(callipers)](이 류에 따로 분류되지 않은 것으로 한정한다) 제도용구ㆍ설계용구ㆍ계산용구(예: 제도기ㆍ축소확대기ㆍ분도기ㆍ제도세트ㆍ계산척ㆍ계산반), 수지식 길이 측정용구[예: 곧은 자와 줄자ㆍ마이크로미터ㆍ캘리퍼스(callipers)](이 류에 따로 분류되지 않은 것으로 한정한다) 그 밖의 제도용구ㆍ설계용구ㆍ계산용구 그 밖의 제도용구ㆍ설계용구ㆍ계산용구 그 밖의 제도용구ㆍ설계용구ㆍ계산용구 기타 기타 기타 기타 3.자본재 나.기계류 5)정밀기계 5)정밀기계 -기타 정밀기계 -기타 정밀기계 (기타 정밀기계) (기타 정밀기계) (기타 정밀기계) 3. 자본재 가. 기계류와 정밀기기 - 정밀기기 (기 타) - 정밀기기 기타 기타 기타 Other Other (기타 정밀기계) 제도용구(플로터 외, 기타) 제도용구(플로터 외, 기타) 제도용구(플로터 외, 기타)"
